0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205
5814,j,2,"[1,-1,0,-58371,-5413483]",0,2,-1,0,2,-2,2,-6,1,1,-6,0,0,8,0,-4,12,-2,4,6,4,8,-2,-4,0,10,8,6,8,0,12,12,-8,10,10,-14,6,16,18,-2,-8,8,4,16,16,12,-14,-22,4,-16,24,-26,-10,-12,4,0,-2,4,12,20,-22,10,-14,-22,-20,22,-14,-8,-4,8,-18,34,-2,4,-22,18,-36,16,26,26,32,-38,-30,34,16,-30,-8,24,12,26,-6,12,-8,42,4,-36,30,-42,42,-32,-28,22,40,-22,4,34,2,34,-24,18,0,32,-4,26,18,-34,48,4,34,-24,-42,20,26,24,40,-36,50,-22,18,6,-32,-50,-8,-24,-8,2,14,14,50,-4,-10,-10,-28,30,-34,-12,38,12,-10,-52,0,48,28,50,-20,36,4,-36,-52,-18,2,4,-10,2,52,60,-6,28,20,-6,-56,-58,20,2,30,6,-24,-10,-58,-10,-8,-6,-12,-36,-16,42,16,-14,-8,-28,-28,-18,16,34,-60,2,-6,-40,14,-34,30,-24
832,h,2,"[0,0,0,4,80]",1,2,0,0,-2,2,-2,1,6,-6,-8,-2,-10,6,-6,4,2,-6,-10,2,10,-10,2,4,-6,-6,2,2,8,-16,14,14,8,-16,18,16,-18,-6,-2,-10,-6,10,12,6,-4,2,6,16,8,6,18,-18,10,-18,-6,12,18,12,-18,2,-30,-14,4,14,-34,0,-10,-18,-22,-10,-24,-10,-14,-30,4,22,10,-18,6,-2,-6,-14,24,-10,30,-14,16,-24,-38,34,6,-22,20,18,-2,-20,-14,-28,14,6,24,-26,-32,-42,-4,10,-12,-6,26,26,-4,-26,12,-26,34,-2,-22,-26,2,32,-18,0,-2,-26,-6,-2,34,-18,22,40,32,-26,6,14,0,42,18,-54,46,38,-18,6,-22,-2,24,6,-22,10,38,-38,8,-34,-18,18,28,-4,36,36,12,-54,42,-10,-42,26,-50,-48,18,-14,-12,58,50,34,42,30,8,-14,24,10,-10,38,-64,-50,18,-44,-22,2,-22,-10,-34,-54,-46,-6,-2,-6,-56,22,52,-6,2,14,-22,68
3280,j,4,"[0,-1,0,-50280,-2085520]",1,2,0,2,1,-2,0,-4,0,-8,0,6,-8,2,-1,-8,6,0,-12,2,-14,12,2,4,12,6,-4,-6,-8,0,2,6,-20,12,-12,4,-6,16,-4,16,-6,18,0,2,12,-16,18,-20,4,-8,-6,-10,-12,24,26,-12,-12,18,-18,-8,26,30,16,0,-8,-24,8,-24,16,-22,-30,-22,6,24,-8,-10,-20,30,-6,-4,6,-22,-36,-34,24,-22,16,-24,30,8,18,22,0,-24,-20,-36,28,-42,6,18,-32,-34,-2,24,42,42,-20,32,-18,0,0,14,4,38,-18,4,16,-42,-14,0,0,36,-10,-40,-42,-30,28,30,-10,36,-26,-22,52,36,52,-28,42,14,12,-20,-18,6,-20,-6,22,-30,50,12,-46,-42,28,-24,-34,-6,34,54,16,24,-32,-30,32,6,0,-42,-38,12,48,36,52,-28,-34,-36,0,-10,-36,-58,4,-42,40,-6,-2,50,28,-12,-16,18,36,6,38,-44,50,-36,-34,42,-68,-6,-12,54,62,-28,-36,-42
705,c,1,"[0,1,1,9,20]",0,3,0,1,-1,2,-6,5,6,2,9,-6,2,-4,0,11,-1,6,9,-1,-4,-15,11,11,0,-3,2,-15,14,-15,-16,-9,-16,15,3,2,-3,-10,14,-19,15,6,-24,-10,3,-22,-12,14,8,11,12,8,6,0,-1,0,-3,6,15,20,-10,-30,8,-9,-16,0,14,3,-1,14,12,-34,24,30,8,-7,-4,-6,6,32,-9,-28,-30,2,0,-34,-37,36,-24,-16,-12,29,-3,-21,14,36,-40,0,12,-33,2,-13,-28,21,-21,-18,-13,11,27,18,12,5,-19,2,6,35,-28,-6,-22,48,-18,-27,5,-7,-3,-24,-34,-36,-43,12,-1,14,-7,48,-52,38,-9,-25,-6,-31,-30,-24,44,-18,-52,-12,-4,12,-28,-39,-4,6,14,6,-4,-3,-40,-12,38,-45,11,42,18,15,-22,36,-24,-3,29,26,38,45,-12,14,-42,-34,-10,-36,-1,42,-37,8,62,30,-4,18,63,-6,-34,14,-13,18,26,9,26,3,-12,18,56,17,-24,30
7650,cm,1,"[1,-1,1,305320,10467947]",0,1,1,0,0,-5,-4,3,-1,-2,8,0,-5,-12,10,-4,2,1,0,2,8,-5,4,-17,16,6,16,-3,10,-11,4,-12,16,9,3,5,7,2,9,11,16,10,22,2,-10,16,18,-8,1,10,9,13,8,0,10,8,-3,8,14,-26,18,-17,-24,-6,-4,-31,-2,30,-18,8,-25,-17,-27,-2,-35,-9,-25,22,-30,28,10,19,-20,35,11,30,-19,30,36,3,30,-4,-26,12,-12,-12,27,-8,-33,-18,-36,-24,3,9,38,-34,35,-34,-16,23,12,8,-17,-27,4,-36,-12,-28,31,-12,-20,6,39,-30,-36,25,-11,2,-22,37,46,31,34,1,-24,-10,31,-23,31,-7,21,30,-7,42,31,12,13,-21,-30,52,-2,-32,0,-38,34,9,-28,37,4,-16,1,30,-36,39,4,-32,27,15,-9,28,40,-18,20,2,-17,-31,2,-8,36,60,-14,1,56,55,-48,19,6,-31,-12,-26,8,-8,-14,12,22,-45,59,12,-48,40,-6,-62
4158,e,1,"[1,-1,0,-42,-262]",0,1,-1,0,0,-1,-1,0,-8,0,-4,0,-2,4,8,11,9,5,-6,4,-4,-8,9,8,1,-9,0,-5,16,8,13,-2,8,-4,4,-2,0,18,3,14,-18,21,-5,2,-18,-12,6,-14,-4,-14,21,-13,25,-13,1,18,7,9,6,-9,30,5,-12,14,-12,0,-6,3,26,-8,4,26,18,-13,-32,-1,16,17,18,26,12,-17,4,-10,-23,8,-35,23,-40,-14,11,37,-8,24,17,-12,-24,30,20,-10,36,42,15,34,-4,45,-31,20,-36,14,-12,10,-45,-29,-24,-11,-5,38,12,-16,-18,-2,13,-26,-27,27,-45,20,20,1,46,-42,32,-11,-35,4,50,-2,-46,-50,-2,51,12,16,19,-48,-30,39,-24,-18,-12,-30,45,7,26,-30,2,24,16,-5,6,18,51,15,-6,14,14,-56,13,-34,26,6,-2,-17,27,-8,-18,11,29,-47,-19,-26,41,37,44,6,-6,38,-47,-25,14,-60,-58,-34,-18,-14,-2,42,-10,-30,42,-20
7248,a,1,"[0,-1,0,-8,-96]",1,1,0,-1,0,-3,5,-4,2,2,4,-2,0,-9,-5,0,3,3,5,8,-11,12,-2,-3,16,10,1,-5,-14,2,-4,-6,-2,8,22,-10,6,-1,4,-16,-3,-16,10,-16,-15,-11,-22,-12,-5,-16,-16,-5,-21,-24,-3,12,-18,18,-14,3,-4,9,13,-9,8,12,-11,-1,26,18,-3,9,-1,-28,-13,-4,-15,-9,-9,-39,-18,20,10,32,-24,-18,0,24,-3,14,-12,-42,10,-42,2,-36,11,29,22,-4,-29,11,-20,3,3,-18,36,-29,-12,-21,16,-37,-16,37,-18,21,-16,-24,26,8,-10,-29,28,15,3,30,-17,18,26,10,-8,14,20,41,-40,-17,41,-14,14,-46,-8,9,17,13,34,3,-5,-56,22,45,-1,-14,-20,33,-40,14,-10,-8,-48,-25,-38,3,6,36,44,48,-19,0,-34,5,-33,-50,30,14,-47,-3,-35,51,30,52,-59,28,-53,57,-53,-44,-54,-11,-64,4,-46,24,28,28,17,18,-4,-12,-23,51,32,-28
304,e,1,"[0,-1,0,11,-3]",0,1,0,2,3,1,-3,-4,-3,-1,0,6,4,2,-6,1,3,12,6,-1,4,-6,-7,-8,-12,12,8,6,-14,18,-16,6,-2,15,-3,13,21,10,14,-20,18,-18,18,2,-3,-4,18,-11,-14,10,-12,5,-21,-15,-10,-21,0,-9,24,16,-19,6,13,-12,-20,3,-10,6,28,32,-21,17,-6,-15,-8,-4,34,-12,15,-7,12,-4,12,8,24,2,10,3,0,-37,9,31,27,12,-2,-12,-5,-12,0,0,-38,-25,28,21,-6,-24,4,11,-45,-42,36,26,-32,29,9,-44,-11,0,13,-27,-39,30,32,-10,-42,-36,-17,6,26,-15,19,-22,-11,24,-32,-25,33,23,-6,4,-12,-9,16,33,49,-12,-16,-18,26,18,49,-18,-22,-27,-47,-18,-8,6,-20,-18,-7,-18,36,-48,40,-60,24,36,34,17,20,9,-30,-40,24,26,4,27,-44,33,-56,-1,19,24,-58,6,57,-15,-34,-26,50,-36,-34,57,-56,-18,-48,36,5,-46,30,-45
7631,a,1,"[0,0,1,-40,-220]",1,1,0,0,0,-3,-2,1,-3,6,8,-2,-5,10,4,1,3,3,-5,8,4,-2,1,5,-9,5,-8,-5,-12,8,0,-3,8,-4,17,18,13,-17,-2,-7,-13,-2,4,-11,12,-22,-6,-16,13,-21,-24,22,-3,-2,-4,-28,31,-12,-25,-14,-6,22,-23,-34,22,15,-19,-20,-12,34,33,-6,-30,29,26,-14,12,2,-34,14,29,5,-3,34,-21,26,-8,20,-2,-22,7,-14,-36,18,-26,-13,38,-10,14,24,4,-28,-12,-22,11,-13,-36,-4,1,-36,-19,4,0,9,45,-40,8,-18,32,-12,25,30,-35,-46,-38,12,-37,-3,5,-6,-4,36,41,-24,20,-25,-30,-5,-20,6,-51,-37,20,30,32,-4,-38,0,46,2,-39,-4,-13,-48,-19,-52,38,24,7,-33,14,-36,3,17,-37,4,-10,16,-40,-14,20,21,-13,-34,54,6,5,50,-5,-40,0,10,46,-62,-40,50,4,-24,19,-24,-63,23,-18,-28,38,62,54,48,-53,-6,-46,33
5200,bh,1,"[0,-1,0,-1333,-16963]",0,1,0,-1,0,4,6,1,6,4,-3,-3,4,2,6,7,0,-9,6,-1,-14,6,-4,-11,6,0,-10,-15,-11,-3,2,-3,-11,15,-18,1,-6,-2,-10,-2,18,18,21,2,3,-16,18,25,4,-14,-12,20,-3,-12,-10,12,-27,-24,21,-8,5,-24,4,-6,-2,-27,17,18,16,23,3,-16,0,12,19,29,-2,24,-9,-4,0,32,-3,-4,12,-7,16,12,-36,8,30,-26,15,-18,-20,33,-20,-9,6,-27,40,2,-20,-30,-3,33,28,14,42,48,15,5,-32,-40,-6,-14,-20,15,4,-36,30,15,-34,-34,15,12,10,-33,-40,-27,7,-40,-20,18,-23,-22,42,-4,-48,-32,-21,18,-50,24,31,-54,-31,6,44,-27,-20,-36,-28,33,-29,24,19,21,-8,-36,23,-6,42,-6,-14,-12,-42,42,49,-1,-46,21,6,-34,15,44,-5,-45,10,60,7,-34,10,36,-22,-54,42,3,-61,-8,50,-30,26,36,-44,48,-12,-6,20,-13,42,-12
9702,bl,2,"[1,-1,1,-2064341,-1141100243]",0,2,1,0,-2,0,1,2,-6,4,6,6,-2,2,-10,-6,0,-2,4,14,12,-2,6,0,-6,-6,0,12,-6,12,8,-4,-8,-14,-8,-20,10,20,22,24,-12,0,0,18,6,22,6,-2,-10,2,18,18,14,20,2,0,22,-20,-30,16,4,14,28,16,-4,-8,-28,6,12,-14,-4,-2,-6,-4,10,12,-8,-24,-2,22,-24,-26,36,-10,12,16,-4,36,-12,18,12,16,20,-12,8,-20,8,28,-6,14,-4,40,-38,-14,-10,34,-14,28,12,-34,-14,22,-28,0,36,40,32,-12,-4,-8,-42,-12,-30,-6,0,-32,-4,2,-26,-40,42,18,-34,-48,24,-30,-10,50,-34,-52,-6,-10,28,-30,16,-36,14,-24,-42,30,-40,2,28,-30,-16,44,16,-38,-20,-34,-38,0,24,-26,20,-24,-56,32,-40,14,-46,46,28,-34,48,-14,38,-6,50,-26,-20,50,-8,42,66,-34,38,46,4,40,-26,-8,12,60,-16,26,-20,6,-58,-18,50,-20
4430,b,1,"[1,0,0,-36,16]",2,1,1,-2,-1,-5,-1,-7,-7,-7,3,6,-5,-9,-6,-4,-8,-4,10,-1,-2,12,8,-8,-1,-9,-8,2,6,16,-18,-13,-5,-8,6,-20,23,-24,-4,-12,18,-12,5,-10,22,-26,6,8,-5,-5,-22,-13,-6,25,-10,12,-6,-14,18,-14,2,-21,21,-11,2,0,4,10,-14,-20,28,19,-6,6,30,-3,20,4,-19,-14,-18,-35,16,-10,-17,16,-28,-1,0,-22,4,-32,-17,-14,7,-30,24,9,-27,0,-7,-28,-4,15,-32,-35,-35,-32,-6,-6,14,-4,-4,23,-17,28,32,35,33,0,-36,-29,-12,-30,20,36,10,-19,-26,-1,16,6,-43,-34,-46,-41,13,16,-2,38,32,14,-12,-21,22,21,2,-23,-18,17,-1,36,28,-3,-44,26,-13,-28,-17,32,-45,15,10,-31,4,-16,-54,-39,-18,55,47,40,62,24,-44,31,-16,-1,-2,-32,62,62,-2,3,-28,-30,-36,0,-11,-8,-25,42,-18,39,-40,-32,-62,-10,3,42,25,-65
1206,e,1,"[1,-1,1,-86,101]",1,4,1,0,-2,0,-4,-2,-2,-4,-4,2,0,6,2,4,-12,-2,0,-10,-1,4,-6,0,16,6,-6,6,-16,-8,-2,2,8,0,18,-4,2,-8,14,20,-12,18,12,22,-8,2,-10,16,-4,-16,-24,-10,-14,-24,-14,-12,-18,-4,26,24,-10,10,-4,10,-28,-16,-6,26,-12,26,12,14,-30,12,16,14,-20,-32,-30,-2,2,-14,-24,38,20,34,-16,12,-18,10,-6,8,-16,-4,24,-24,-36,-24,-6,-14,-44,-2,-12,-38,-36,30,-20,-14,28,18,-8,10,-32,38,-26,-36,48,10,-36,-32,-18,-48,14,34,38,36,-20,-18,-26,-28,-8,-34,-36,12,0,54,-42,18,18,28,18,-22,20,10,0,48,-34,4,-26,42,-20,-12,-2,-50,28,36,-4,44,24,-6,10,46,24,-34,-32,40,30,-32,40,54,18,6,0,14,-20,18,32,-30,28,10,16,-50,32,0,-58,-34,16,-46,-2,4,66,40,66,0,52,6,-52,38,2,46,-30,12
4898,a,1,"[1,-1,0,-565,-3851]",1,1,-1,-3,-1,3,4,-3,4,2,-6,4,1,2,0,0,-13,-10,7,-12,-8,-13,-14,1,14,13,1,-3,15,11,14,10,-7,14,-12,-7,4,-16,16,-8,-8,-22,-10,10,5,-6,-6,-21,-28,-18,4,-10,-8,-14,29,9,-18,2,27,0,25,15,14,18,4,-28,14,5,-32,-25,-26,-24,-4,29,-36,-26,-5,26,-39,-11,22,30,-5,29,10,17,-38,-12,28,-1,-2,-23,26,-10,-4,-5,-20,7,12,10,20,17,18,-9,0,6,16,38,7,-29,-6,-28,-23,-30,-15,-45,-43,-9,-2,24,15,29,28,28,31,-22,-29,44,-46,-30,8,-6,-7,6,-22,-43,-2,46,-34,-32,6,51,48,-10,16,-7,-32,-28,6,37,35,-44,14,-30,-23,-36,10,-18,40,-18,44,-18,-12,41,34,-14,-34,-56,-49,-10,36,-9,-3,-49,-38,-20,24,-6,-7,36,46,-35,-8,12,-8,8,16,12,13,-19,-51,22,-50,-28,-30,28,54,-29,49,-4,-30,6
2240,o,2,"[0,0,0,-3268,71808]",0,4,0,0,-1,-1,0,2,2,8,-8,-6,0,2,-6,8,8,2,8,2,8,0,10,16,16,10,-14,-6,-8,8,10,-14,8,-8,10,-8,18,16,-14,8,8,2,0,-6,0,18,18,16,-16,8,0,-22,-6,0,-14,-24,18,-24,-30,16,2,10,16,-6,0,-16,-6,26,-32,-14,-8,18,18,-32,24,34,-16,-8,18,2,-30,10,24,2,-16,-30,32,-8,-14,10,2,8,32,-16,-24,-16,32,-24,18,-38,16,10,24,42,0,-6,-32,18,16,34,16,10,-8,2,-6,-24,-32,18,-32,-24,-6,48,10,-14,10,24,-40,-38,-14,-48,8,2,16,-40,-16,50,10,-30,-6,32,-46,10,56,18,40,-24,2,-16,-6,26,24,40,-38,18,-40,40,40,16,48,-30,-54,50,-8,-6,40,24,-30,56,0,-38,-30,-6,0,-46,-32,26,-16,42,48,18,8,18,-24,8,-30,-22,56,-38,26,-48,42,0,-14,24,-16,50,-24,-54,50,-54,-46,40
1088,j,1,"[0,1,0,-25,39]",2,2,0,-2,-4,-4,-2,-2,-1,-8,-8,-4,-4,8,-2,4,0,6,-4,-8,-4,-8,-6,0,4,-6,-2,-18,-8,-6,12,-6,16,2,-10,-14,-14,-8,10,-6,12,-12,-8,8,-8,-10,0,24,22,24,-14,-6,-6,-24,-26,-28,6,0,4,8,4,22,-26,-30,0,12,22,-32,28,-6,34,6,6,0,8,6,-26,8,26,-16,-34,22,10,-2,0,-14,-32,4,30,-6,6,-16,-24,16,16,-24,14,-16,-6,-10,-36,-16,26,-18,12,18,26,14,-16,2,-16,-38,20,26,42,10,-32,14,14,24,36,0,-50,-26,16,-42,22,-34,-4,24,-32,-26,-16,-52,16,50,-10,-18,-30,-38,6,38,-2,-32,-40,14,2,12,20,6,-4,0,12,-30,36,-48,14,-20,0,30,22,-24,42,-14,-48,-12,-38,24,24,-16,-34,-16,0,-2,-4,-22,-56,-30,62,-48,-24,-14,-8,42,-40,-22,-48,30,-8,24,-2,-20,-38,-46,-32,10,-18,-54,-22,-8,-62,24
9576,x,2,"[0,0,0,-38548011,146820329350]",0,2,0,0,-2,-3,6,-2,0,-2,4,6,-2,8,-2,-12,2,6,-4,2,-6,8,2,-4,-4,6,-8,-10,-6,-4,-4,14,-4,0,-10,20,0,4,14,8,-16,-14,24,6,4,6,8,12,6,10,12,6,-6,24,-28,16,-14,20,-10,-8,-10,-18,-12,22,-4,6,-6,26,-2,30,2,14,4,0,32,4,-10,16,-8,-14,26,40,12,36,0,16,6,-2,2,-26,-30,32,28,-6,40,30,4,6,6,30,12,34,-38,0,-36,6,-32,-30,0,48,24,20,22,26,18,-12,16,10,4,-22,-12,0,26,-22,-22,-44,-36,-8,6,22,-52,-10,52,-16,-24,26,-36,10,-10,32,-30,-38,20,-36,32,-16,26,48,-46,22,4,-16,-8,36,-44,-36,-34,48,32,24,-50,-50,-42,14,0,-28,10,52,0,-2,6,42,-44,-42,-28,6,46,16,44,36,-30,-30,8,12,28,34,52,-46,-8,36,2,38,-40,54,10,50,2,30,-50,-54,4,58
4880,g,2,"[0,0,0,-3907,3906]",0,4,0,0,1,0,4,-2,-2,4,0,-2,0,10,-6,4,4,2,12,1,-4,0,2,8,0,-14,18,14,-4,8,-2,-6,12,4,18,-12,6,-16,10,8,12,2,4,14,-16,14,-10,8,4,-16,28,6,-18,16,2,-4,-6,4,-18,16,-6,18,0,-2,-28,24,14,6,28,-2,-8,-2,18,-8,28,-30,-12,24,30,10,-30,10,-20,22,16,-26,0,-8,18,-2,-2,36,-28,-8,-4,-36,20,4,-18,10,28,-26,-12,18,24,26,-20,6,12,-26,-40,-38,44,38,-2,12,32,-22,4,16,-6,20,6,14,-6,-40,20,-18,6,8,44,-50,-52,-24,40,-34,-38,-38,-34,-44,14,-54,-4,-10,16,24,14,-32,-26,-14,20,-52,10,2,28,32,-52,-40,16,-46,26,-26,-36,-18,20,-36,2,-48,32,34,-22,2,-36,-50,32,34,-16,-6,-20,30,0,-26,-24,-12,46,-14,20,-42,-50,0,10,-24,14,-56,-28,-2,68,58,2,26,-22,-60
5738,a,1,"[1,-1,1,794,-7819]",0,4,1,0,-2,0,-4,-6,2,-1,8,6,-8,-2,10,4,8,-6,-4,10,16,0,-6,16,-8,-14,18,10,-8,16,2,-6,-16,16,-6,-4,-6,-1,-14,16,0,6,0,-14,16,2,2,-24,8,16,-4,-2,10,24,18,-28,-6,-24,-10,-8,-22,18,0,-6,4,24,26,-30,12,-6,4,-10,-30,24,24,18,16,8,-30,22,18,26,0,-22,40,34,40,24,-14,-6,14,16,-40,24,-16,-36,-32,32,26,10,-32,22,-12,26,-12,-6,44,18,0,2,16,42,16,30,42,16,8,-14,-12,-24,6,-12,-22,-30,18,-8,-48,46,38,-40,-32,-30,-40,-48,-24,-18,18,26,-34,28,-26,-46,8,-46,-24,-4,-2,-40,22,-38,16,48,42,-30,-12,16,36,8,-8,26,26,42,8,-22,32,-16,34,-24,48,-18,2,-6,48,10,-8,58,-8,42,-28,62,40,-30,40,-36,-10,-6,-16,-6,42,-48,10,24,-54,-24,8,-58,8,10,50,6,66,48
2730,b,1,"[1,1,0,-493,-5603]",0,2,-1,-1,-1,-1,4,1,6,4,-4,2,-4,-10,-2,4,0,-2,4,-10,-8,16,6,16,4,-10,-2,18,0,12,2,6,-16,8,6,-12,10,4,-2,16,-16,6,24,-10,-8,22,2,-8,12,-24,4,-14,6,16,10,0,6,28,-6,28,22,6,-12,-14,-24,0,26,-22,20,-6,12,2,-18,-8,32,38,20,24,-6,-2,-10,-6,8,-14,24,2,8,-28,-26,-18,-14,8,28,32,-24,32,-12,36,2,-30,-4,-38,28,-14,28,-6,20,-34,-28,-18,-24,10,-48,38,-42,20,-20,-14,0,-28,6,24,2,34,30,20,-20,-46,-22,32,-32,-26,12,48,24,38,30,-30,18,32,-18,34,-4,10,16,-44,-26,-24,54,-18,36,-48,38,10,-20,-28,-36,0,-16,-26,-30,50,20,-26,8,16,-34,24,8,54,26,-18,-20,-14,-40,-10,-8,42,44,-38,24,-2,32,8,22,22,48,18,-2,-40,-22,-56,-22,36,-28,18,12,-34,-54,62,14,-36
2880,o,2,"[0,0,0,-8148,-277472]",0,4,0,0,-1,-4,4,-6,-2,-4,0,10,-4,10,-2,4,-8,2,12,10,-12,0,10,-4,4,6,-14,2,4,-12,2,6,12,20,22,-4,10,4,2,12,8,18,-12,-6,-16,2,2,-20,4,28,-12,10,-2,16,18,-28,-26,8,-6,-28,-14,22,-20,18,20,-8,-6,-22,28,-14,12,-22,6,16,36,26,-12,16,26,-14,6,-22,12,26,-8,2,-20,12,38,-6,18,-4,-12,24,-20,-4,20,16,-6,-18,4,-14,-20,2,-12,30,-20,-14,20,6,-48,10,-4,-38,-18,-4,-12,-42,-36,0,-30,-44,2,-14,-22,28,12,-6,10,8,-4,-6,52,-24,-4,2,14,18,34,28,18,-18,52,34,12,52,-14,0,26,6,20,32,2,-2,28,-8,20,32,4,54,10,-46,-52,-10,-28,36,-18,8,-4,42,2,26,-36,-22,24,26,12,-42,-52,-38,20,26,-12,28,50,30,0,58,42,-12,10,48,-14,52,-28,18,12,-34,2,-22,6,40
2112,l,4,"[0,1,0,2783,19775]",0,2,0,1,2,4,-1,2,-2,0,8,6,-8,-6,-2,0,8,-6,4,-6,4,0,-14,-4,-12,-6,2,-2,8,12,2,-6,-4,12,2,8,22,20,-14,-4,0,6,-12,-22,8,-14,14,0,0,16,-12,-6,30,24,10,-4,-14,-16,2,20,26,-18,-16,6,-32,-24,-22,-22,20,-22,-4,-6,18,-8,-32,2,-28,-16,18,2,26,18,4,26,-24,34,-20,-28,2,18,30,16,12,8,-16,-4,4,-32,-30,-30,16,-46,-8,14,44,-42,16,-30,-28,38,-8,26,-4,-14,-30,-44,16,18,-20,8,2,-4,26,-46,-18,-20,28,-50,-38,24,0,-30,-8,40,-8,10,6,2,-6,8,10,54,56,14,24,-20,2,-56,34,-10,36,48,-6,26,20,8,-12,24,-20,-6,26,54,-12,22,4,52,-6,24,40,-14,-22,-6,4,-46,-40,2,-16,50,64,10,20,26,8,28,-6,54,24,-54,18,12,-46,-40,-46,44,-12,42,60,-54,2,2,30,56
8363,b,1,"[1,0,1,-86,297]",2,1,1,-2,0,-2,-3,5,-5,-2,-8,-2,-2,6,-2,-9,-8,-13,-12,2,-7,0,11,-14,-1,-4,14,6,-8,-10,-4,6,-6,-6,-12,0,-17,5,13,-4,20,-16,20,17,16,-21,-20,-15,-13,9,-8,16,25,24,25,-13,-19,-24,-9,19,8,-18,6,16,-28,5,25,-33,20,0,31,16,11,24,11,-12,15,4,-20,-22,-27,-4,23,20,-27,-19,-11,-9,-34,36,14,-23,0,15,27,-39,-20,-4,6,-36,28,-10,-4,-6,16,-42,-28,2,12,30,-25,6,-14,-10,35,32,-5,24,-21,6,4,-24,5,24,-2,-45,-36,9,6,-24,16,-38,-25,-44,-5,-23,21,21,-30,12,36,6,30,0,-53,29,-14,-38,-2,-47,0,52,-32,-30,-36,-42,-32,-3,4,5,14,6,30,32,56,-25,-24,-6,-4,14,-50,47,-21,-50,45,-56,14,51,-28,46,-48,-56,-61,0,56,-54,26,-35,-49,8,57,52,12,54,15,39,-42,46,-36,-64,22,-46
7488,k,4,"[0,0,0,-26940,1579952]",0,2,0,0,0,2,0,-1,6,-2,0,-6,2,-2,12,4,0,6,12,-2,10,-12,14,8,12,0,-10,18,-16,-12,-14,-6,-4,12,12,16,12,-10,-2,-14,24,-6,12,-2,0,2,-24,20,4,26,24,-14,-6,12,-10,12,-6,24,18,26,10,12,16,-12,-2,-24,-22,-24,10,2,-12,22,-12,24,20,-14,-26,-24,30,22,-24,-10,-12,34,-24,14,8,-12,0,38,0,-22,36,12,2,12,-14,24,0,-30,16,10,16,-12,12,18,40,2,-12,0,48,26,-4,22,36,22,-10,-18,-14,24,-30,-36,-2,-10,6,-24,-14,-42,10,0,44,-38,-2,-12,32,-2,12,-22,12,-26,-18,-6,22,-12,-40,48,-2,-36,22,42,-44,0,-50,42,16,-24,-8,-48,-16,36,-34,-12,-36,18,50,12,-24,-60,-52,10,-10,-30,48,-50,24,14,-40,6,-50,-12,-16,58,26,-12,-50,-24,-48,6,-26,46,14,-48,-34,-36,-32,60,-12,42,50,-62,-24,24
2261,a,1,"[1,1,1,-844,-9788]",1,2,-1,2,-2,-1,0,2,-1,-1,8,0,2,-8,-8,12,0,-14,4,-10,4,2,-2,-6,-4,-10,-8,-2,-12,2,4,-12,-20,-12,18,0,-6,-8,-14,-16,10,-16,16,16,24,4,22,0,2,28,-18,-22,-14,16,-12,12,-14,16,12,16,-22,6,20,-10,-20,-24,-22,-24,-32,8,-12,34,2,0,20,-6,-10,32,-30,18,24,-6,-8,34,14,-14,10,36,-20,-18,-10,-24,-20,12,10,12,-8,36,22,40,16,-2,-30,-14,0,-26,-28,-18,12,30,-12,-32,-10,10,46,48,16,20,8,8,18,48,-38,-48,16,-26,-20,34,2,0,-24,-34,20,-6,26,22,22,-14,-34,22,-38,-22,-10,42,-32,18,46,-30,-26,12,-28,44,52,6,-4,-42,2,-6,0,-6,2,-12,32,22,-32,48,-18,14,30,2,16,-62,44,2,20,-6,-40,-54,-52,26,-56,-50,24,-2,16,30,16,-54,0,-4,-28,-40,-40,-8,32,-42,60,-56,-2,30,-22,56
